Company,TypeName,Inches,Ram_GB,Weight_kg,Touchscreen,IPS,Res_X,Res_Y,PPI,SSD_GB,HDD_GB,Flash_Storage_GB,Hybrid_GB,Cpu_gama,Gpu_marca,SO,Price_euros
Lenovo,Notebook,15.6,4,2.2,0,0,1920,1080,141.21199808219862,128.0,0.0,0.0,0.0,Intel Core i3,Intel,Windows,499.0
Dell,Notebook,15.6,8,1.9,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1116.99
Dell,Gaming,17.3,16,4.42,0,1,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2699.0
HP,Notebook,17.3,8,2.65,0,0,1600,900,106.11306214269258,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Windows,544.15
HP,Notebook,17.3,8,2.63,0,0,1920,1080,127.33567457123111,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1280.0
Asus,Notebook,15.6,4,2.0,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Celeron Dual,Intel,Linux,224.0
Mediacom,Notebook,13.3,4,1.35,0,1,1920,1080,165.6321180513006,0.0,0.0,32.0,0.0,Otro,Intel,Windows,255.0
Lenovo,Notebook,17.3,6,2.8,0,0,1600,900,106.11306214269258,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,949.0
HP,Notebook,15.6,6,1.91,0,1,1920,1080,141.21199808219862,128.0,0.0,0.0,0.0,Otro,AMD,Windows,568.9
Dell,Notebook,15.6,4,2.18,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,AMD,Windows,617.9
Acer,2 in 1 Convertible,11.6,4,1.25,1,1,1920,1080,189.90579052433606,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Windows,349.0
Lenovo,Notebook,15.6,4,2.05,0,0,1920,1080,141.21199808219862,128.0,0.0,0.0,0.0,Intel Core i3,Intel,Windows,630.0
HP,Ultrabook,13.3,16,1.16,1,1,3200,1800,276.053530085501,512.0,0.0,0.0,0.0,Intel Core M,Intel,Windows,1965.0
Lenovo,Notebook,17.3,8,3.4,0,1,1920,1080,127.33567457123111,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2999.0
Asus,Notebook,15.6,8,2.5,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,839.0
Dell,Ultrabook,13.3,8,1.21,1,1,3840,2160,331.2642361026012,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1599.0
Dell,Notebook,15.6,4,1.93,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,959.0
Fujitsu,Notebook,15.6,8,2.2,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i5,Intel,Windows,739.0
Lenovo,Notebook,15.6,4,2.2,0,0,1920,1080,141.21199808219862,0.0,500.0,0.0,0.0,Intel Pentium Quad,Intel,Windows,344.0
Lenovo,Notebook,14.0,4,2.02,0,0,1366,768,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,990.0
HP,Workstation,17.3,8,3.14,0,0,1600,900,106.11306214269258,0.0,500.0,0.0,0.0,Intel Core i5,Nvidia,Windows,1860.99
HP,Notebook,14.0,8,1.94,0,0,1366,768,111.93520355955211,0.0,2000.0,0.0,0.0,Intel Pentium Quad,Intel,Windows,389.0
HP,Notebook,15.6,6,1.95,0,1,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Otro,AMD,Windows,649.0
Lenovo,Notebook,15.6,8,2.3,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,830.0
Lenovo,Notebook,15.6,4,2.05,0,0,1920,1080,141.21199808219862,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,685.0
Mediacom,Notebook,14.0,4,1.4,0,0,1920,1080,157.3505121487356,32.0,0.0,0.0,0.0,Otro,Intel,Windows,249.0
Toshiba,Ultrabook,14.0,16,1.24,1,0,1920,1080,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1865.0
Lenovo,Gaming,17.3,32,4.6,0,1,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2663.0
MSI,Gaming,17.3,16,4.14,0,0,1920,1080,127.33567457123111,512.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2729.0
Dell,Notebook,15.6,8,2.2,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,AMD,Linux,749.01
Mediacom,Notebook,14.0,4,1.45,0,1,1920,1080,157.3505121487356,32.0,0.0,0.0,0.0,Otro,Intel,Windows,389.0
Dell,Notebook,15.6,8,1.9,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,1008.52
HP,Notebook,13.3,4,1.49,0,0,1920,1080,165.6321180513006,128.0,0.0,0.0,0.0,Intel Core i3,Intel,Windows,719.0
Dell,Notebook,15.6,16,1.93,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1537.39
Dell,Netbook,11.6,4,1.26,0,0,1366,768,135.0942111925629,0.0,0.0,16.0,0.0,Intel Celeron Dual,Intel,Otro,295.0
MSI,Gaming,17.3,16,4.5,0,0,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2349.0
HP,Gaming,17.3,16,3.78,0,1,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1498.0
Lenovo,Ultrabook,14.0,12,1.4,0,1,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1673.0
Lenovo,Notebook,15.6,12,2.2,1,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i7,Intel,Windows,609.0
Asus,Gaming,17.3,8,2.73,0,1,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,1770.0
Asus,2 in 1 Convertible,15.6,8,2.2,1,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i5,Intel,Windows,739.0
Lenovo,Notebook,15.6,12,2.2,0,0,1920,1080,141.21199808219862,512.0,0.0,0.0,0.0,Otro,AMD,Windows,949.0
Dell,2 in 1 Convertible,11.6,4,1.39,1,0,1366,768,135.0942111925629,128.0,0.0,0.0,0.0,Intel Core M,Intel,Windows,603.0
Samsung,Notebook,15.6,16,2.5,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1699.0
Lenovo,Notebook,17.3,4,2.8,0,0,1920,1080,127.33567457123111,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Otro,529.0
Lenovo,Notebook,15.6,8,2.29,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Windows,459.0
Lenovo,2 in 1 Convertible,13.3,8,1.37,1,1,1920,1080,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2025.0
Lenovo,Notebook,14.0,8,1.7,0,1,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1474.0
Dell,2 in 1 Convertible,12.5,8,1.34,1,0,1920,1080,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1670.0
Dell,Workstation,15.6,8,2.06,1,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1763.0
HP,Notebook,15.6,8,1.84,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1219.0
HP,Notebook,15.6,4,2.1,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Windows,668.48
Acer,Notebook,14.0,4,1.6,0,0,1920,1080,157.3505121487356,0.0,0.0,32.0,0.0,Otro,Intel,Windows,329.0
MSI,Gaming,17.3,16,4.14,0,0,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2199.0
Dell,Notebook,15.6,4,2.18,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,AMD,Linux,465.0
MSI,Gaming,15.6,16,1.8,0,0,3840,2160,282.42399616439724,256.0,2000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2299.0
Toshiba,Notebook,15.6,8,2.2,0,1,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1399.0
Lenovo,Notebook,15.6,6,2.4,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,Intel,Windows,564.0
Lenovo,2 in 1 Convertible,15.6,8,2.0,1,1,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1299.0
Acer,Notebook,14.0,4,1.6,0,0,1366,768,111.93520355955211,0.0,0.0,128.0,0.0,Intel Pentium Quad,Intel,Windows,349.0
Lenovo,Notebook,15.6,32,2.5,0,1,3840,2160,282.42399616439724,1000.0,0.0,0.0,0.0,Otro,Nvidia,Windows,4899.0
Dell,Gaming,15.6,16,2.59,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,879.01
Dell,Notebook,15.6,4,2.18,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Linux,443.9
Dell,Notebook,15.6,4,2.25,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Linux,359.0
Dell,Notebook,15.6,4,1.93,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Linux,869.0
Asus,Gaming,17.3,8,3.0,0,0,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1168.0
Dell,Notebook,15.6,4,2.18,0,0,1920,1080,141.21199808219862,128.0,0.0,0.0,0.0,Intel Core i5,AMD,Linux,569.0
HP,Ultrabook,15.6,8,1.84,0,0,1920,1080,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1389.0
MSI,Gaming,15.6,16,2.94,0,0,1920,1080,141.21199808219862,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2267.86
Acer,2 in 1 Convertible,11.6,4,1.25,1,1,1366,768,135.0942111925629,0.0,0.0,32.0,0.0,Otro,Intel,Otro,379.0
HP,Notebook,14.0,8,2.31,0,0,1366,768,111.93520355955211,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1124.0
Lenovo,Notebook,14.0,8,1.65,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1465.0
Dell,Notebook,15.6,4,2.2,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,AMD,Windows,776.0
Fujitsu,Notebook,15.6,8,2.2,0,0,1366,768,100.45466986113651,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,799.0
HP,Notebook,15.6,4,1.88,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,932.0
Lenovo,Notebook,15.6,8,2.2,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,899.0
Mediacom,Notebook,14.0,2,1.4,0,0,1920,1080,157.3505121487356,0.0,0.0,32.0,0.0,Otro,Intel,Windows,239.0
Lenovo,Notebook,15.6,4,2.2,0,0,1920,1080,141.21199808219862,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Otro,468.0
Asus,2 in 1 Convertible,13.3,6,1.5,1,0,1920,1080,165.6321180513006,0.0,1000.0,0.0,0.0,Intel Core i5,Intel,Windows,639.01
Dell,Notebook,15.6,8,2.0,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1820.0
Asus,Ultrabook,14.0,16,1.1,0,0,1920,1080,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1900.0
Dell,Gaming,15.6,16,2.62,0,0,1920,1080,141.21199808219862,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1479.0
Lenovo,Notebook,15.6,4,1.8,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,829.0
Lenovo,Notebook,15.6,4,2.2,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i3,Nvidia,Windows,579.0
Asus,Notebook,15.6,8,2.0,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Celeron Dual,Intel,Windows,399.0
Asus,Notebook,15.6,8,1.99,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,906.62
Dell,Ultrabook,13.3,8,1.23,1,0,3200,1800,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1869.0
Lenovo,Notebook,14.0,2,1.42,0,0,1366,768,111.93520355955211,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Windows,249.0
Lenovo,2 in 1 Convertible,13.3,8,1.37,1,1,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1757.42
Dell,Notebook,15.6,16,2.06,1,0,3840,2160,282.42399616439724,1000.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2399.0
Lenovo,Gaming,15.6,8,2.5,0,1,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1109.0
HP,Notebook,17.0,8,2.6,0,0,1600,900,107.98564559226952,0.0,1000.0,0.0,0.0,AMD A9-Series 9420,AMD,Windows,520.9
Lenovo,Ultrabook,14.0,16,1.14,0,1,1920,1080,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2450.0
Asus,Gaming,15.6,8,2.5,0,1,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Otro,1169.0
Acer,Notebook,15.6,4,2.4,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Windows,450.0
Lenovo,Notebook,14.0,4,1.43,0,0,1366,768,111.93520355955211,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Windows,274.0
Acer,Ultrabook,14.0,8,1.8,0,1,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,919.0
Razer,Gaming,14.0,16,1.95,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2599.0
Toshiba,Notebook,13.3,8,1.2,0,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1213.0
Lenovo,Ultrabook,12.5,8,1.36,0,1,1920,1080,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1584.0
Asus,Gaming,17.3,32,3.8,0,1,1920,1080,127.33567457123111,512.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2799.0
Acer,Gaming,15.6,8,2.4,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Linux,709.0
Dell,Ultrabook,13.3,8,1.2,0,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1449.9
MSI,Gaming,15.6,8,2.2,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1191.8
HP,Notebook,15.6,4,1.86,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Otro,364.9
Toshiba,Notebook,15.6,8,2.0,0,1,1920,1080,141.21199808219862,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,1064.0
Dell,Notebook,15.6,8,2.2,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,AMD,Windows,919.0
Dell,Notebook,15.6,16,2.2,0,0,1920,1080,141.21199808219862,256.0,2000.0,0.0,0.0,Intel Core i7,AMD,Windows,1135.0
Lenovo,Gaming,15.6,8,3.31,0,1,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1196.0
Dell,Gaming,17.3,32,4.42,0,1,3840,2160,254.67134914246222,512.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,3147.37
Dell,Notebook,14.0,8,1.56,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1229.0
Lenovo,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Celeron Dual,Intel,Windows,419.0
Lenovo,Notebook,15.6,4,2.2,0,0,1920,1080,141.21199808219862,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,535.0
HP,Notebook,15.6,6,2.04,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i3,AMD,Windows,539.0
MSI,Gaming,17.3,8,2.7,0,0,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1486.77
Toshiba,Notebook,15.6,4,2.1,0,0,1366,768,100.45466986113651,128.0,0.0,0.0,0.0,Intel Core i3,Intel,Windows,498.0
Dell,Notebook,15.6,8,2.06,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,Intel,Windows,955.0
HP,Notebook,15.6,8,2.1,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,AMD,Windows,745.0
Toshiba,Notebook,15.6,8,2.0,0,1,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1258.0
Acer,Notebook,15.6,4,2.1,0,0,1366,768,100.45466986113651,128.0,0.0,0.0,0.0,Intel Core i3,Intel,Linux,412.0
Microsoft,Ultrabook,13.5,8,1.252,1,0,2256,1504,200.84255993695703,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1867.85
Lenovo,Notebook,15.6,8,1.9,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i5,AMD,Windows,817.95
Lenovo,2 in 1 Convertible,13.3,8,1.3,1,1,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1034.0
Lenovo,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,128.0,0.0,0.0,0.0,Otro,AMD,Windows,349.0
HP,2 in 1 Convertible,14.0,4,1.63,1,1,1920,1080,157.3505121487356,128.0,0.0,0.0,0.0,Intel Core i3,Nvidia,Windows,699.0
MSI,Gaming,15.6,16,2.4,0,0,1920,1080,141.21199808219862,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1294.0
Asus,Ultrabook,14.0,8,1.1,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1135.0
HP,2 in 1 Convertible,11.6,8,1.4,1,0,1366,768,135.0942111925629,0.0,0.0,64.0,0.0,Intel Celeron Dual,Intel,Otro,495.0
LG,Ultrabook,15.6,8,1.09,0,1,1920,1080,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2299.0
Acer,Gaming,15.6,16,2.5,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Nvidia,Windows,1299.0
MSI,Gaming,15.6,8,2.2,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Nvidia,Windows,997.9
Asus,Notebook,15.6,4,1.86,0,0,1366,768,100.45466986113651,128.0,0.0,0.0,0.0,Intel Celeron Dual,Intel,Windows,419.0
Dell,Gaming,15.6,16,3.21,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,2051.0
HP,Notebook,17.3,4,2.5,0,1,1920,1080,127.33567457123111,256.0,0.0,0.0,0.0,Intel Core i3,AMD,Windows,699.0
Lenovo,2 in 1 Convertible,13.3,8,1.19,1,1,1920,1080,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1499.0
Dell,Gaming,15.6,16,3.49,0,0,1920,1080,141.21199808219862,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2813.75
HP,Notebook,15.6,4,1.86,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,AMD,Windows,612.61
Dell,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,AMD,Windows,545.67
HP,Notebook,17.3,6,2.65,0,1,1920,1080,127.33567457123111,0.0,2000.0,0.0,0.0,Otro,AMD,Windows,569.0
Lenovo,Notebook,15.6,4,2.1,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Celeron Dual,Intel,Windows,318.0
Acer,Notebook,14.0,4,1.45,0,0,1366,768,111.93520355955211,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Otro,375.0
Lenovo,Notebook,14.0,4,1.7,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,699.0
HP,Workstation,17.3,8,3.14,0,0,1920,1080,127.33567457123111,0.0,500.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1907.99
Lenovo,2 in 1 Convertible,14.0,8,1.42,1,0,2560,1440,209.8006828649808,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2590.0
Toshiba,Notebook,13.3,8,1.5,0,1,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,973.0
Acer,Netbook,11.6,4,1.4,0,0,1366,768,135.0942111925629,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Windows,269.0
Lenovo,2 in 1 Convertible,14.0,16,1.38,1,0,1920,1080,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1749.0
Asus,2 in 1 Convertible,12.5,4,1.2,1,0,1920,1080,176.23257360658386,0.0,0.0,64.0,0.0,Intel Core M,Intel,Otro,669.0
Toshiba,Ultrabook,13.3,16,1.36,1,0,1920,1080,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1877.0
HP,Notebook,15.6,4,2.1,0,1,1920,1080,141.21199808219862,0.0,500.0,0.0,0.0,Intel Core i7,AMD,Windows,689.0
Dell,Gaming,15.6,8,2.56,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,819.0
Lenovo,Notebook,15.6,4,2.2,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,AMD A9-Series 9420,AMD,Windows,399.0
Lenovo,Notebook,15.6,8,2.2,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Otro,AMD,Windows,429.0
Lenovo,Notebook,15.6,4,2.1,0,0,1920,1080,141.21199808219862,0.0,2000.0,0.0,0.0,Intel Core i5,Intel,Windows,621.45
Lenovo,Notebook,15.6,4,1.9,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Otro,450.0
Dell,Notebook,15.6,8,2.18,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,795.0
Acer,2 in 1 Convertible,13.3,8,1.6,1,1,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,999.0
Lenovo,Workstation,15.6,16,2.18,0,0,1920,1080,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1855.0
Lenovo,Notebook,14.0,8,1.8,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1191.0
HP,Notebook,17.3,6,2.71,0,1,1920,1080,127.33567457123111,0.0,2000.0,0.0,0.0,Otro,AMD,Windows,655.01
Lenovo,Gaming,15.6,8,2.5,0,1,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1249.0
Dell,Notebook,14.0,8,1.64,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Nvidia,Linux,1089.0
Dell,Notebook,15.6,8,1.98,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,Intel,Linux,726.0
Asus,Notebook,14.0,4,1.5,0,0,1920,1080,157.3505121487356,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Windows,298.0
Dell,Notebook,15.6,16,1.93,0,0,1920,1080,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1426.66
Lenovo,Notebook,14.0,8,1.87,0,1,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Nvidia,Windows,857.07
Dell,Notebook,15.6,8,1.9,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1179.0
Lenovo,Notebook,15.6,4,2.19,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Otro,AMD,Windows,298.0
Mediacom,Notebook,14.0,4,1.4,0,1,1920,1200,161.72539083525606,0.0,32.0,0.0,0.0,Otro,Intel,Windows,265.0
HP,Notebook,17.3,8,2.63,0,0,1920,1080,127.33567457123111,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1200.0
Lenovo,Ultrabook,14.0,8,1.17,0,1,2560,1440,209.8006828649808,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1686.64
HP,2 in 1 Convertible,13.3,8,1.58,1,1,1366,768,117.82653006268643,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,836.6
Lenovo,Ultrabook,14.0,8,1.32,0,1,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1499.0
Dell,Gaming,17.3,32,4.36,0,0,3840,2160,254.67134914246222,1000.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,3659.4
MSI,Gaming,17.3,8,2.7,0,0,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1348.48
Lenovo,Notebook,15.6,4,1.9,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i5,Intel,Otro,489.9
Dell,Notebook,15.6,8,2.2,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i5,AMD,Windows,719.0
Dell,2 in 1 Convertible,13.3,4,1.71,1,0,1920,1080,165.6321180513006,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Windows,649.0
Dell,Notebook,15.6,8,2.32,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i5,AMD,Linux,589.52
HP,Notebook,15.6,4,2.1,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,AMD A9-Series 9420,AMD,Windows,489.0
Acer,Gaming,17.3,16,4.2,0,1,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1935.0
Dell,Notebook,15.6,12,2.25,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i5,Intel,Windows,649.0
HP,Notebook,15.6,6,2.1,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Otro,AMD,Windows,650.0
Acer,Notebook,15.6,4,2.4,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,559.0
